cellID,City,County,Province,pig,dairy_yield,beef_cattle_yield,othercattle,poultry,sheep_goat_yield,horse,mule_donkey,rabbit,egg,milk_yield,management_fishery
209,阿拉善盟,腾格里,Inner Mongolia,0.299680106,0.091712831,0.135393651,0,1.777944704,8.403572758,0.019075073,0.008200295,0,0.009005451,0.021664586,0
210,昌都市,左贡县,Tibet,0.890652907,0.231345658,2.741176447,0,1.534116999,6.168187857,0.722404954,0.192128977,0,0.003141244,0.225866419,0
211,临沂,河东区,Shandong,21.13525723,0.091214148,1.049929969,0,127.0551989,0.56,0,0,2.787707169,1.222449133,0.2237,0
212,拉萨市,林周县,Tibet,0.138486174,0.378803348,2.501890102,0,1.547602936,7.374852682,0.326660979,0.08687792,0,0.003168858,0.36983169,0
213,甘孜藏族自治州,稻城县,Sichuan,1.365600117,0.497925305,1.670858017,0,2.67470747,0.416667725,0.682247045,0.168076755,0,0.001446184,0.280163171,0.00046809
214,山南市,曲松县,Tibet,0.010574557,0.310836297,1.296956127,0,1.574707038,6.309445676,0.048007479,0.012767947,0,0.003224356,0.303474385,0
215,昌都市,芒康县,Tibet,0.938390812,1.10716882,4.900931448,0,1.616343791,17.24242612,1.434367787,0.381480794,0,0.003309611,1.080946401,0
216,郑州,中原区,Henan,0.550004318,0.000329235,0,0,1.893700497,0.020899709,0,0,0,0.005077358,0.00210902,0
217,伊春市,金山屯区,Heilongjiang,0.586100362,0.007680952,0.04643589,0,4.505538926,0.131297931,0,0,0,0.029105761,0.085235325,0
218,西安市,未央区,Shaanxi,1.718086416,0.000895839,0.177801929,0,1.467691869,0.003658874,0,0,0.049444126,0.002249061,0.015218978,0.066087054
219,保定,保定高新区,Hebei,0.5,0.031190721,0.070002056,0,2.340959304,0.060000489,0,0,0,0,0.03,0
220,伊春市,西林区,Heilongjiang,0.341914595,0.006144761,0.005586273,0,10.30694405,0.073620626,0,0,0.013769403,0.081366771,0.015342359,0
221,佳木斯市,前进区,Heilongjiang,0.40279041,0,0.02018654,0,1.494998032,0,0.056966462,0.008088842,0.001194427,0,0,0
222,包头,石拐区,Inner Mongolia,0.159151494,0.019764696,0.048933576,0,1.96653307,2.731797942,0.010915704,0.00422218,0,0.013610975,0.133888189,0.1019
223,嘉兴市,平湖市,Zhejiang,21.3894254,0,0.001135915,0,2.700610312,1.375307971,0,0,0,0.180192636,0,2.259673139
224,山南市,洛扎县,Tibet,0.013303475,0.246585219,0.683892521,0,1.981083048,4.883753624,0.051730508,0.013758114,0,0.004056448,0.240745043,0
225,福州市,仓山区,Fujian,0,0.008363271,0.254266415,0,2.218060832,0,0,0,0,0.117070161,0.024396189,0.462197125
226,郑州,郑州高新区,Henan,1.350010599,0.002676822,0,0,2.395223257,0.054199246,0,0,0,0.006471143,0.017147249,0
227,拉萨市,墨竹工卡县,Tibet,0.189777349,1.472162877,4.999151971,0,2.120789208,2.93552097,0.239725256,0.063756717,0,0.004342509,1.437295862,0
228,忻州市,五寨县,Shanxi,0.517650923,0.008206731,0.152920494,0,9.080152564,16.21617127,0.006241576,0.309521871,0,0.085665666,0.00872734,0.012
229,阜新市,阜新高新区,Liaoning,0.295480954,0.02370856,0.031145863,0,2.773191278,0.035445623,0.000935138,0.007315328,0.000503877,0.009631813,0.096692899,0
230,北京,海淀区,Beijing,1.3515,0.03730927,0.0908,0,2.978072,0.2088,0,0,0,0.01647,0.16621,0
231,镇江市,润州区,Jiangsu,1.249130919,0.000543848,0.00102451,0,1.705274845,0,0,0,0,0.004058343,0.001581545,0.062071822
232,张掖市,肃南裕固族自治县,Gansu,1.989278739,0.258192509,3.76204558,0,2.854418517,75.11745771,0.220894554,0.186578952,0.031044913,0.003407916,0.433323554,0
233,克孜勒苏柯尔克孜自治州,乌恰县,Xinjiang,0.007700431,0.551660719,0.538271419,0,2.080607445,35.82018748,0.456584834,0.094173603,0,0,0.365486888,0.01585
234,通化市,通化经济开发区,Jilin,0.090005644,0.000745269,0,0,3.874338855,0.109997196,0,0,0,0,0,0
235,伊春市,红星区,Heilongjiang,0.408907229,0.000548639,0.023392516,0,6.504502916,0.058615148,0,0,0.013769403,0.042688449,0,0
236,平顶山,平顶山新华区,Henan,1.481788372,0.024967632,0.039069675,0,1.974486202,0.313422414,0,0,0,0.005256094,0.177065974,0
237,鄂尔多斯,东胜区,Inner Mongolia,2.255071476,0.049339813,0.176062504,0,3.483725564,11.60045783,0.012801494,0.109074953,0,0.017276323,0.289293923,0.0065
238,阿坝藏族羌族自治州,小金县,Sichuan,3.579398287,0.441695384,1.906175941,0,3.438498056,4.79290443,0.339577895,0.083657601,0.758213638,0.005537183,0.262741103,0.001174526
239,拉萨市,拉萨城关区,Tibet,0.219526231,1.134762179,0.530263177,0,2.453237246,0.041200294,0.030644842,0.008150224,0,0.005023226,1.107886232,0
240,海北州,海晏县,Qinghai,0.636992018,0.275124303,3.898114511,0,3.091695074,47.97167172,0.565223684,0.006617647,0.15,0.011335774,0.360891798,0
241,三门峡,三门峡开发区,Henan,0.059261785,0.001574601,0.004755388,0,3.065807088,0.053772321,0,0,0,0.005315605,0.010086617,0
242,锡林郭勒盟,乌拉盖管理区,Inner Mongolia,0.130458697,0.200112917,1.069517561,0,2.597697413,18.87535815,0.11925478,0.041886314,0,0.009128835,0.899552017,0
243,阿坝藏族羌族自治州,黑水县,Sichuan,5.170997525,0.099594498,1.257291754,0,3.582859312,1.175718609,0.652070042,0.160642421,2.506054035,0.005769655,0.059243472,0.00102468
244,嘉兴市,嘉善县,Zhejiang,26.10817972,0.011994522,0.012576206,0,3.523772527,0,0,0,85.13786956,0.512494744,0.062863952,2.916686844
245,石家庄,石家庄长安区,Hebei,1.91,0.038121993,0.08000235,0,3.00424718,1.100008957,0,0,0,0.029998405,0.21,0
246,忻州市,定襄县,Shanxi,3.152503317,0.112454389,0.086205136,0,8.628397445,4.59069821,0.07690769,0.066628075,0,0.068405362,0.18844861,0.034
247,大连市,长海县,Liaoning,0.286227576,0,0.005496031,0,4.456002515,0.127179385,6.97E-05,0.000215045,0.037049824,0.04496914,0,53.89761619
248,伊春市,新青区,Heilongjiang,0.625491758,0.019751019,0.028978789,0,7.079776588,0.087922722,0,0,0.502583223,0.044434794,0.02369542,0
249,山南市,贡嘎县,Tibet,0.018761311,0.40562962,1.344962391,0,2.793835068,12.01221388,0.089940543,0.023920357,0,0.005720631,0.396022603,0
250,镇江市,京口区,Jiangsu,0.999304735,0,0.002041159,0,2.25454047,0.007481601,0,0,0,0.001254397,0,1.777319827
251,海西州,格尔木市,Qinghai,1.592903686,0.069698424,0.678631457,0,3.320862319,23.75607472,0.262164474,0.015257353,0.15,0,0.091426273,0
252,洛阳,瀍河回族区,Henan,0.222874847,0.00483151,0.031559649,0,6.316831702,0.077684275,0,0,0,0.006176137,0.066938457,0
253,兴安盟,阿尔山市,Inner Mongolia,0.346952225,0.035535259,0.166631293,0,2.477352709,15.51942768,0.064516137,0.001665266,0.17,0.005003028,0.060098831,0
254,临沂,郯城县,Shandong,72.31621518,0.042098837,1.389907293,0,668.3040204,8.51,0,0,3.86933755,1.596757981,0.2083,1.8736
255,阿坝藏族羌族自治州,松潘县,Sichuan,2.519998794,1.285851957,3.82267829,0,4.529063718,5.580228537,0.948001188,0.233547313,0.080264022,0.007293375,0.764884971,0.001507272
256,日喀则市,江孜县,Tibet,0.168777378,2.106145259,1.315912412,0,3.386981769,23.23120196,0.269414559,0.071652808,0,0.001694483,2.056262871,0
257,太原市,万柏林区,Shanxi,0.788707107,0.008128637,0.004299018,0,4.784591004,0.032442832,0,0,0,0.029362825,0.011962544,0.0014
258,阿坝藏族羌族自治州,马尔康市,Sichuan,3.450898348,1.685117599,3.167660257,0,4.901555387,0.744314912,0,0,0,0.007893217,1.002386876,0
259,包头,青山区,Inner Mongolia,1.23074175,0.059680684,0.147757863,0,3.741335643,8.101398331,0.020767163,0.008032712,0,0.025894925,0.404283407,0.1019
260,阿勒泰地区,青河县,Xinjiang,0.033860316,0.967807369,1.330299363,0,4.955630302,33.46506381,1.040414621,0.029148972,0,0.021902228,0.573455633,0.229042857
261,日喀则市,白朗县,Tibet,0.177388469,0.957914848,1.388465421,0,3.559786962,22.02134943,0.198555877,0.052807414,0,0.001780936,0.935227391,0
262,西宁市,西宁城西区,Qinghai,0.380056805,0.00381252,0,0,4.618919118,0.279472157,0,0,0.15,0.020468405,0.005001039,0
263,宁波市,宁波高新区,Zhejiang,0.106583773,0,0.000824276,0,6.320875196,0.010401119,0,0,0,0.003793487,0,0
264,甘孜藏族自治州,得荣县,Sichuan,2.880998621,0.214885373,0.731741541,0,6.408591931,0.672870666,0.16899512,0.041633235,0,0.002506719,0.120907628,0.000460183
265,南昌市,南昌东湖区,Jiangxi,0,0,0.044700651,0,4.414954363,0.018424621,0,0,0,0.003946578,0,0
266,巴音郭楞蒙古   自治州,若羌县,Xinjiang,7.817661617,0.075081964,0.039236102,0,5.684487746,11.4655427,0.022454992,0.015201251,0.031168951,0.005613134,0.009424542,0.098955556
267,山南市,隆子县,Tibet,0.025583606,0.809011985,1.833681902,0,3.809775093,10.38429601,0.11345441,0.030174045,0,0.007800861,0.789851175,0
268,伊春市,汤旺河区,Heilongjiang,0.524150916,0.01711755,0.060401572,0,11.52627221,0.207497623,0,0,0.206541051,0.077615361,0.163651825,0
269,包头,昆都仑区,Inner Mongolia,1.942005871,0.059100791,0.146322159,0,4.145524258,3.641894221,0.023010707,0.008900512,0,0.028692438,0.400355147,0.1019
270,海西州,乌兰县,Qinghai,0.609051409,0.099634469,0.270857292,0,7.039776155,56.64053805,0.262164474,0.015257353,0.15,0.030089963,0.130694607,0
271,泉州市,石狮市,Fujian,0.00840046,0.00091643,0.015628392,0,4.64738392,0,0,0,0,0.017764938,0.002323862,40.24830912
272,吉林市,中新食品区,Jilin,1.530777121,0,0.020489203,0,5.487918339,0.016809237,0,0,0,0.018734623,0,0
273,张家口,沽源县,Hebei,2.58,1.01205007,4.73,0,11.65365895,11.82009625,0.214712068,0.035652615,0,0.06999764,4.82,0.0987
274,山南市,桑日县,Tibet,0.02728918,0.354453483,1.639295881,0,4.063760099,3.660287395,0.090136492,0.023972471,0,0.008320918,0.346058533,0
275,阿勒泰地区,富蕴县,Xinjiang,0.086189896,2.752974093,2.662373247,0,6.48840242,61.00535632,2.597294053,0.002429081,0,0.031587635,1.631221824,0.229042857
276,伊春市,五营区,Heilongjiang,1.530948666,0.015142448,0.011172545,0,16.34108084,0.115198304,0.016930151,0.000913394,0.199656349,0.119333618,0,0
277,海西州,德令哈市,Qinghai,3.763625376,0.092131414,0.2768102,0,5.628683889,27.73026342,0.262164474,0.015257353,0.15,0.010375849,0.120852543,0
278,石家庄,石家庄桥西区,Hebei,0.06,0.003465636,0.010000294,0,3.286001082,0.020000163,0,0,0,0,0,0
279,海北州,门源回族自治县,Qinghai,3.526088666,0.71470192,10.65706231,0,7.456380538,47.38290345,0.565223684,0.006617647,0.15,0.042070913,0.937503733,0
280,蚌埠市,蚌山区,Anhui,0.363767365,0.052713321,0.008560978,0,6.071970493,0.050395516,0,0,0,0.041209351,0.121771858,0.1541
281,忻州市,岢岚县,Shanxi,1.3562103,0.018742398,0.230100378,0,10.0799234,27.1628174,0.020518283,0.225156943,0,0.086731631,0.023127585,0.0004
282,临沂,临沭县,Shandong,62.58947278,0.273642443,2.759815919,0,513.7824718,3.54,0,0,6.077201628,2.935216877,0.807,0.5353
283,南昌市,青山湖区,Jiangxi,3.042576556,0,0,0,4.043857953,0,0,0,0,0.00558478,0,1.2848
284,平顶山,石龙区,Henan,1.975717829,0,0.004883709,0.00E+00,6.617821543,0.548489225,0,0,0,0.053191674,0,0.008564962
285,淮安市,淮安工业园区,Jiangsu,0.499652367,0,0,0,4.692058283,0,0,0,0,0.009031657,0,0
286,儋州市,洋浦区,Hainan,0.594973064,0,0.057943264,0,4.380527823,0.188009071,0,0,0,0.001010484,0,0
287,大连市,甘井子区,Liaoning,6.069472148,0.023263679,0.01666257,0,5.769802687,0.679177868,9.90E-05,0.000305204,0,0.05277111,0.050168856,4.917990119
288,葫芦岛市,葫芦岛龙港区,Liaoning,0.468626981,0.000171466,0.012763264,0,8.986032745,0.132520265,0.000594364,0.010156614,0.001197502,0.047544603,0.000699305,0
289,拉萨市,达孜区,Tibet,0.410329403,1.287395828,2.390812528,0,4.58549018,1.936413833,0.142791925,0.037976576,0,0.009389208,1.256904874,0
290,伊犁哈萨克自治州,奎屯市,Xinjiang,2.128279124,0.067783637,0.074529039,0,6.673057787,2.328005182,0.007484997,0,0,0.025534256,0.054994972,0.360463636
291,洛阳,涧西区,Henan,0.052004131,0.009663019,0,0,6.720361862,0.019421069,0,0,0,0.012167911,0.014304657,0
292,嘉兴市,海宁市,Zhejiang,129.8965513,0,0,0,20.30896515,4.060948732,0,0,0,0.325120184,0,2.208896205
293,张家口,张北县,Hebei,20.52,1.992906815,5.68,0,16.36230684,21.96017881,0.195248085,0.461890584,0.124070168,0.139995281,12.09,0.024
294,大兴安岭地区,新林,Heilongjiang,0.789729108,0.007857822,0.106500738,0,5.197887386,0.358329999,0.006901104,0,0.089794415,0.038435448,0.021482516,0
295,长沙市,雨花区,Hunan,0.468069905,0,0,0,7.451280515,0.010359948,0,0,0,0.020411263,0,0.088260385
296,临夏州,临夏市,Gansu,1.220445968,0.183147276,2.619787028,0,6.99543735,3.124956596,0.019410209,0.085307053,0.055083265,0.011767863,0.333578774,0.00925943
297,上海,嘉定区,Shanghai,3.421969298,0.139137931,0.021372954,0,4.549267377,0,0,0,0.5529,0.011821399,0.736202817,0
298,临夏州,和政县,Gansu,0.772978618,0.093029756,2.084591161,0,11.02965802,7.949607644,0.043972042,0.193255276,0.05581447,0.029517724,0.169441515,0
299,临汾市,大宁县,Shanxi,0.438329583,0.02104062,0.03516135,0,9.496159772,1.046262605,0.001888309,0.036525339,0,0.054575302,0.001462089,0.0003
300,合肥,庐阳区,Anhui,0.074777712,0,0,0,4.114338874,0,0,0,0,0.004569526,0,0.0249
301,石嘴山市,大武口区,Ningxia,1.013214803,0.130360252,0.088318746,0,5.376821123,0.98534853,0,0,0,0.03193808,0.313627559,1.4932
302,呼伦贝尔,根河市,Inner Mongolia,1.403066144,0.015184585,0.058720064,0.00E+00,6.144120586,0.540111108,0.042812942,0,0,0.040070388,0.072911058,0
303,太原市,迎泽区,Shanxi,0.176861594,0.015672013,0.008288507,0,6.935087834,0.267634634,0,0.001838016,0,0.020113225,0,0.002808477
304,呼和浩特,回民区,Inner Mongolia,0.202396669,0.008789399,0.005326557,0,6.443944052,0.452096187,0.001831052,0.041208985,0,0.053958961,0.051534848,0
305,伊犁哈萨克自治州,霍尔果斯市,Xinjiang,0.723799702,0.20089102,0.609245317,0,8.134995698,7.158615934,0.261974905,0.002615933,0,0.030817205,0.16298913,0.360463636
306,晋城市,晋城城区,Shanxi,0.487872783,0.00120076,0.029938194,0,10.75855088,0.606973171,0,0,0,0.101898396,0,0
307,忻州市,偏关县,Shanxi,1.369588453,0,0.154964812,0,7.390812253,13.25728008,0.000143484,0.199240919,0,0.055799123,0,0.0055
308,阿坝藏族羌族自治州,茂县,Sichuan,6.705796791,0.022901409,0.960042324,0,7.498307054,3.145750858,0.504104469,0.124189975,0.505080856,0.012074894,0.01362283,0.002051565
309,伊春市,南岔区,Heilongjiang,0.959568964,0.033467005,0.029327931,0,6.701751194,0.538087057,0.001164919,0.005336145,0.003442351,0.022637814,0.118477102,0
310,开封,龙亭区,Henan,4.960589801,0,0.163799957,0,8.092875465,0.196191647,0,0,0.342468956,0.120987304,1.244505124,1.8046
311,邯郸,复兴区,Hebei,1.87,0.006934038,0,0,9.447398473,0.690005618,0,0,0,0.079995747,0.01,0
312,泉州市,丰泽区,Fujian,0,0.003165851,0.003630838,0,6.21523235,0.036712135,0,0,0,0.005296379,0.009101795,1.396488722
313,海北州,刚察县,Qinghai,0.082002062,0.922217638,17.0735212,0,4.504672529,89.97924003,0.565223684,0.006617647,0.15,0,1.209710586,0
314,海西州,都兰县,Qinghai,0.468501084,0.120125044,1.285828024,0,6.406928436,69.49820736,0.262164474,0.015257353,0.15,0.00415034,0.157572932,0
315,伊春市,嘉荫县,Heilongjiang,0.429148137,0.004608571,0.04294447,0,5.968316816,0.833741862,0.011649186,0.001922935,0.588641994,0.01455288,0.051141195,0.17397532
316,淮安市,淮安开发区,Jiangsu,1.143435226,0,0,0,4.436736664,0,0,0,0,0.014167305,0,0
317,锡林郭勒盟,正镶白旗,Inner Mongolia,0.175056702,0.656152757,3.59915128,0,8.107795252,19.13182274,0.221724932,0.047294712,0,0.056932518,1.071986969,0.065
318,常德市,武陵区,Hunan,0.270031246,0,0,0,5.843694645,0,0,0,0,0.022574669,0,2.048364222
319,嘉兴市,海盐县,Zhejiang,148.7182767,0,0,0,12.99809989,10.74256305,0,0,0,0.255234537,0,1.582547786
320,石家庄,石家庄高新区,Hebei,0.15,0.010396907,0,0,11.9876725,0.180001466,0.010589744,0,0,0.099994684,0,0
321,包头,东河区,Inner Mongolia,1.399057867,0.103172681,0.255435658,0,6.060238274,5.106262096,0.033638777,0.013011436,0,0.041944757,0.698902894,0.1019
322,海西州,天峻县,Qinghai,0,0.159963596,1.803730978,0,6.207080005,68.85254085,0.262164474,0.015257353,0.15,0,0.20983079,0
323,庆阳市,环县,Gansu,5.342454306,0,2.332576716,0,31.33668818,73.43852234,0.249240221,1.095400298,0.06451795,0.117090716,0,0.007528696
324,临汾市,永和县,Shanxi,1.197062988,0.056929379,0.06451388,0,18.54046905,6.229773027,0.001803726,0.034889264,0,0.154485175,0.0046521,0
325,临夏州,积石山保安族东乡族撒拉族自治县,Gansu,0.977692261,0.01839023,0.960093146,0,13.07573467,9.769752136,0.036253475,0.1593325,0.065290534,0.03530359,0.033495395,0
326,海北州,祁连县,Qinghai,0.023616594,0.752830725,15.29580099,0,5.121843678,102.8803731,0.565223684,0.006617647,0.15,0.003505909,0.987518846,0
327,咸阳市,秦都区,Shaanxi,2.84926448,0.147947331,0.060426572,0,12.51550383,0.231980067,0,0,0.157248043,0.085964122,0.484997254,0.056394286
328,嘉兴市,嘉兴市区,Zhejiang,64.08591601,0.081749627,0.040608975,0,13.33806744,10.63427108,0,0,0,0.322910361,0.428454313,0
329,塔城地区,托里县,Xinjiang,0.458945698,1.045217504,3.141493961,0,8.461104183,62.40483397,1.356012779,0,0,0.021021736,0.673910158,0.072714286
330,山南市,琼结县,Tibet,0.039910425,0.115018623,0.510755174,0,5.943249145,3.498506737,0.023905765,0.006357916,0,0.012169343,0.112294498,0
331,承德,双桥区,Hebei,1.11,0,0.030000881,0,12.02314717,0.49000399,0.000548918,0.002481151,0.035642734,0.039997873,0,0.0102
332,锡林郭勒盟,锡林浩特市,Inner Mongolia,0.635426288,0.495484332,4.591915227,0,6.671016703,62.76514371,0.764204098,0.042231531,1.94,0.034159511,10.10675772,0.037
333,山南市,扎囊县,Tibet,0.040592655,0.261498824,0.706715171,0,6.044843148,6.006106942,0.055061639,0.014644053,0,0.012377366,0.25530543,0
334,呼伦贝尔,满洲里市,Inner Mongolia,3.724231299,0.055039241,0.212841365,0,7.303889746,3.30374532,0.019922854,0.039411306,0,0.047634107,0.264279157,0
335,新乡,新乡红旗区,Henan,0.561000395,0.073946885,0.034174315,0,8.98914001,0.528091955,0,0,0,0.030649251,0.054651124,0
336,长沙市,天心区,Hunan,0.45906856,0,0.008254364,0,9.125376398,0.18647907,0,0,0,0.028876764,0,0.12422918
337,主城片区,大渡口区,Chongqing,0.077487496,0.000342152,0,0,5.327488202,0.073028335,0,0,0.608588653,0.009042589,0.001107324,0.023737737
338,承德,鹰手营子矿区,Hebei,1.08,0,0.030000881,0,10.93430693,0.320002606,0,0,0.035642734,0.049997342,0,0
339,嘉峪关市,嘉峪关市,Gansu,3.850930045,0.054267767,0.512410595,0,17.55920135,4.754333096,0.015184281,0.066734278,0.070554149,0.053457697,0.921949568,0
340,鄂尔多斯,伊金霍洛旗,Inner Mongolia,4.836503584,0.095142455,0.339503089,0,9.252849312,41.74811948,0.043067276,0.242851358,0,0.045886283,0.557848368,0.0772
341,郑州,上街区,Henan,0.380002983,0.000186089,0,0,7.4365456,0.056999207,0,0,0,0.020010765,0.001192055,0
342,西宁市,西宁城中区,Qinghai,0.78350172,0.246347478,0.222426598,0,10.48078252,0.598868908,0,0,0.15,0.061150421,0.32314406,0
343,阿拉善盟,阿拉善左旗,Inner Mongolia,0.864432098,0,0.341232308,0,9.219211791,81.07486878,0.099783828,0.370905672,0,0.014808963,3.94585538,0
344,锡林郭勒盟,西乌珠穆沁旗,Inner Mongolia,0.00019059,1.793551678,6.353563438,0,6.733546354,74.12999026,2.615044991,0.010011289,0,0.030920247,2.383313293,0.0885
345,钦州市,钦州港区,Guangxi,0.497719667,0,0,0,7.658764381,0,0,0,0,0,0,0.6625
346,郑州,二七区,Henan,0.170001335,0,0,0,7.574115285,0.03229955,0,0,0,0.02040899,0,0
347,阜新市,细河区,Liaoning,1.0555754,0.001245198,0.014067984,0,11.78710501,0.16615136,0.002841731,0.022230073,0.001531198,0.059931282,0.005078409,0
348,阿坝藏族羌族自治州,九寨沟县,Sichuan,1.868799106,0.167588602,1.415800869,0,9.286396081,1.072622481,0.56640169,0.13953737,0.992983434,0.014954342,0.09968955,0.000855002
349,威海,威海高技区,Shandong,0.689414564,0.009088713,0.0049,0,24.08399487,0.0525,0,0,1.707257143,0.197682642,0.051549123,0
350,呼和浩特,呼市新城区,Inner Mongolia,0.416937138,0.045118915,0.027342991,0,8.172807091,1.788901554,0.00232231,0.052265054,0,0.068435756,0.264545552,0
351,博尔塔拉蒙古自治州,精河县,Xinjiang,0.324990672,0.433559221,0.426798513,0,10.01328566,31.65337126,0.350990033,0.002316191,0.000183107,0.039516714,0.203175568,0.02555
352,克孜勒苏柯尔克孜自治州,阿合奇县,Xinjiang,0,0.430564464,0.655389815,0,6.142745791,40.63967321,0.598799782,0.0156956,0,0,0.285258059,0.01585
353,焦作,焦作中站区,Henan,0.800041288,0.000744357,0.030082795,0,16.01767199,1.209638489,0,0,0,0.071281629,0.004768219,0
354,保定,白沟新城,Hebei,0.32,0,0,0,12.24137141,0.180001466,0,0,0,0.209988836,0,0
355,邢台,大曹庄,Hebei,0.36,0.159419242,0.260007636,0,19.30917964,0.180001466,0,0,0,0.139992557,3.71,0
356,阿勒泰地区,福海县,Xinjiang,1.489853919,2.093921975,3.590447814,0,10.20566577,43.3707227,0.973049645,0,0.00623379,0.041603227,1.240713174,0.229042857
357,平顶山,卫东区,Henan,2.60435532,0,0.014651128,0,8.23161085,0.470133622,0,0,0,0.035005588,0.0263169,0.043924897
358,呼和浩特,玉泉区,Inner Mongolia,1.464744693,0.484076156,0.293360106,0,8.685675552,2.747130186,0.002468042,0.055544845,0,0.072730307,2.838281744,0.0106
